Idx,Name,Stdmode,Shape,Weight,Anicount,Source,Reserved,Looks,DuraMax,Ac,Ac2,Mac,Mac2,Dc,Dc2,Mc,Mc2,Sc,Sc2,Need,NeedLevel,Price,Stock,Color,OverLap,HP,MP,Light,Horse,Element,Expand1,Expand2,Expand3,Element1,Element2,Element3,Element4,Element5,Element6,Element7,Element8,Element9,Element10,Element11,Element12,Element13,Element14,Element15,Element16,Element17,Element18,Element19,Element20
714,记忆戒指,22,122,1,0,0,0,178,7000,0,0,0,0,0,0,0,0,1,3,0,26,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,记忆项链,19,123,1,0,0,0,247,8000,0,0,0,0,2,4,0,0,0,0,0,26,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,记忆手镯,24,124,1,0,0,0,212,6000,0,0,0,0,0,0,1,1,0,0,0,26,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,记忆头盔,15,125,7,0,0,0,109,8000,3,3,0,0,0,0,0,0,0,0,0,26,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,祈祷之刃,5,23,10,0,0,0,54,20000,0,3,0,1,8,20,0,0,0,0,0,20,30000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,祈祷手镯,26,126,1,0,0,0,213,5000,0,0,0,0,0,2,0,0,0,0,0,15,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,祈祷项链,21,127,1,0,0,0,249,5000,0,0,0,0,0,0,0,0,0,4,0,15,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,祈祷戒指,23,128,1,0,0,0,179,5000,0,0,0,0,0,0,1,5,0,0,0,15,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,祈祷头盔,15,129,2,0,0,0,110,5000,3,4,1,2,0,0,0,0,0,0,0,18,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,隐身戒指,22,111,1,0,0,0,174,4000,0,0,0,0,0,0,0,0,0,0,0,12,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,传送戒指,22,112,1,0,0,0,172,5000,0,0,0,0,0,0,0,0,0,0,0,12,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,麻痹戒指,22,113,1,0,0,0,168,5000,0,0,0,0,0,1,0,0,0,0,0,16,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,复活戒指,22,114,1,0,0,0,175,5000,0,1,0,1,0,0,0,0,0,0,0,16,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,火焰戒指,22,115,1,0,0,0,171,5000,0,0,0,0,0,0,1,2,0,0,0,16,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,防御戒指,22,116,1,0,0,0,167,5000,0,0,0,0,0,0,0,0,1,2,0,16,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,求婚戒指,22,0,1,0,0,0,170,5000,0,0,0,0,0,0,0,0,0,0,0,16,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,护身戒指,22,118,1,0,0,0,176,5000,0,1,0,0,0,0,0,0,0,0,0,16,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,活力戒指,22,119,1,0,0,0,170,5000,0,0,0,0,0,1,0,0,0,0,0,16,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,技巧项链,20,120,1,0,0,0,241,8000,0,0,0,0,0,0,0,0,0,0,0,16,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,狂风戒指,23,0,1,0,0,0,162,5000,1,0,0,0,0,1,0,0,0,0,0,16,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,夏普儿手镯,24,0,1,0,0,0,204,7000,0,2,0,0,0,0,0,0,0,0,0,16,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,狂风项链,21,0,1,0,0,0,228,8000,2,0,0,0,0,1,0,0,0,0,0,19,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,避邪手镯,24,0,1,0,0,0,200,7000,0,0,0,2,0,0,0,0,0,0,0,19,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,探测项链,20,121,1,0,0,0,248,8000,0,0,0,0,0,0,0,0,0,0,0,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,╔═════╗,26,0,2,0,0,0,290,4000,0,0,0,0,0,1,0,0,0,0,0,20,7273,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,║沃玛物品区║,26,0,2,0,0,0,290,4000,0,0,0,0,0,1,0,0,0,0,0,20,7273,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,╚═════╝,26,0,2,0,0,0,290,4000,0,0,0,0,0,1,0,0,0,0,0,20,7273,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,无极棍,5,21,15,0,0,0,52,25000,0,0,0,0,8,16,0,0,3,5,3,25,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,井中月,5,17,58,0,0,0,48,30000,0,0,0,0,7,22,0,0,0,0,0,28,30000,50,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,银蛇,5,9,26,0,0,0,38,24000,0,1,0,0,7,14,0,0,1,3,0,26,15000,50,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,炼狱,6,11,60,0,0,0,41,28000,0,0,0,0,0,25,0,0,0,0,0,26,20000,50,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,魔杖,6,12,10,0,0,0,42,15000,0,0,0,0,5,9,2,5,0,0,0,26,15000,50,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,天珠项链,20,0,1,0,0,0,218,7000,0,0,0,0,0,0,0,0,1,5,3,22,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,幽灵项链,20,0,1,0,0,0,219,8000,0,0,0,0,0,5,0,0,0,0,0,24,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,生命项链,20,0,1,0,0,0,320,6000,0,1,0,0,0,0,1,5,0,0,2,25,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,思贝儿手镯,26,0,1,0,0,0,210,6000,0,0,0,0,0,0,0,2,0,0,0,26,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,心灵手镯,26,0,1,0,0,0,328,7000,0,0,0,0,0,0,0,0,1,2,3,24,13000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,幽灵手套,26,0,5,0,0,0,186,8000,0,3,0,0,0,0,0,0,0,0,0,25,8000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,阎罗手套,26,0,10,0,0,0,187,8000,0,4,0,0,0,0,0,0,0,0,0,30,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,红宝石戒指,22,0,1,0,0,0,166,5000,0,0,0,0,0,0,0,4,0,0,2,17,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,铂金戒指,22,0,1,0,0,0,173,5000,0,0,0,0,0,0,0,0,0,4,3,17,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,龙之戒指,22,0,1,0,0,0,169,5000,0,0,0,0,0,5,0,0,0,0,1,37,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,╔═════╗,26,0,2,0,0,0,290,4000,0,0,0,0,0,1,0,0,0,0,0,20,7273,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,║祖玛物品区║,26,0,2,0,0,0,290,4000,0,0,0,0,0,1,0,0,0,0,0,20,7273,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,╚═════╝,26,0,2,0,0,0,290,4000,0,0,0,0,0,1,0,0,0,0,0,20,7273,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,骨玉权杖,6,28,20,0,0,0,59,18000,0,0,0,0,6,12,2,6,0,0,0,35,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,龙纹剑,5,25,40,0,0,0,56,22000,0,0,0,0,8,20,0,0,3,6,0,35,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,血饮,5,22,12,0,0,0,53,20000,0,5,0,0,6,16,3,5,0,0,2,27,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,裁决之杖,6,24,80,0,0,0,55,32000,0,0,0,0,0,30,0,0,0,0,0,30,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,骑士手镯,26,0,1,0,0,0,209,8000,0,0,0,0,2,2,0,0,0,0,1,39,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,绿色项链,20,0,1,0,0,0,240,8000,0,0,0,0,2,5,0,0,0,0,1,37,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,三眼手镯,26,0,1,0,0,0,208,7000,1,1,0,0,0,0,0,0,1,3,3,22,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,灵魂项链,20,0,1,0,0,0,239,7000,0,2,0,0,0,0,0,0,1,6,3,23,18000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,恶魔铃铛,20,0,1,0,0,0,244,6000,0,2,0,0,0,0,0,7,0,0,2,27,18000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,力量戒指,22,0,3,0,0,0,336,6000,0,0,0,0,0,6,0,0,0,0,1,46,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,黑铁头盔,15,0,20,0,0,0,344,10000,4,5,2,3,0,0,0,0,0,0,1,46,40000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,紫碧螺,22,0,2,0,0,0,183,5000,0,0,0,0,0,0,0,5,0,0,2,24,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,泰坦戒指,22,0,3,0,0,0,182,5000,0,0,0,0,0,0,0,0,2,6,3,24,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,龙之手镯,26,0,3,0,0,0,214,6000,0,0,0,0,0,0,0,3,0,0,2,28,12000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,命运之刃,5,29,48,0,0,0,65,20000,0,0,0,0,12,16,0,0,0,0,0,35,23000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,霸者之刃,5,29,35,0,0,0,65,20000,0,2,0,0,6,32,2,7,3,8,0,46,2300000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,龙牙,5,31,25,0,0,0,69,28000,0,5,0,0,10,18,3,6,0,0,2,28,85000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,怒斩,5,32,85,0,0,0,70,35000,0,3,0,0,12,26,0,0,0,0,1,46,85000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,逍遥扇,5,33,45,0,0,0,71,30000,0,0,0,0,5,13,0,0,4,10,0,35,85000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,屠龙,5,26,99,0,0,0,57,33000,0,0,0,0,5,35,0,0,0,0,0,34,60000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,嗜魂法杖,6,27,26,0,0,0,58,10000,0,0,0,0,6,13,2,8,0,0,0,35,50000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,天魔神甲,10,6,62,0,0,0,85,35000,5,12,4,7,1,2,0,0,0,0,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,圣战宝甲,11,6,62,0,0,0,88,35000,5,12,4,7,1,2,0,0,0,0,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,法神披风,10,7,21,0,0,0,86,26000,4,9,4,6,0,0,2,5,0,0,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,霓裳羽衣,11,7,21,0,0,0,89,26000,4,9,4,6,0,0,2,5,0,0,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,天尊道袍,10,8,37,0,0,0,87,30000,4,9,4,6,0,0,0,0,2,5,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,天师长袍,11,8,37,0,0,0,90,30000,4,9,4,6,0,0,0,0,2,5,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,圣战头盔,15,0,20,0,0,0,104,7000,4,5,2,3,0,1,0,0,0,0,1,40,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,圣战项链,20,0,2,0,0,0,229,7000,0,0,0,0,3,6,0,0,0,0,1,40,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,圣战手镯,26,0,2,0,0,0,196,7000,0,1,0,0,2,3,0,0,0,0,1,40,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,圣战戒指,22,0,2,0,0,0,147,7000,0,0,0,1,0,7,0,0,0,0,1,40,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,法神头盔,15,0,2,0,0,0,101,7000,4,4,1,2,0,0,0,1,0,0,2,28,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,法神项链,20,0,1,0,0,0,226,7000,1,2,0,0,0,0,1,8,0,0,2,28,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,法神手镯,26,0,1,0,0,0,197,7000,0,1,0,0,0,0,0,4,0,0,2,28,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,法神戒指,22,0,1,0,0,0,158,7000,0,0,0,1,0,0,1,6,0,0,2,28,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,天尊头盔,15,0,3,0,0,0,102,7000,4,4,1,2,0,0,0,0,0,1,3,25,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,天尊项链,20,0,1,0,0,0,234,7000,1,2,0,0,0,0,0,0,2,7,3,25,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,天尊手镯,26,0,1,0,0,0,195,7000,1,2,0,0,0,0,0,0,1,4,3,25,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,天尊戒指,22,0,1,0,0,0,157,7000,0,0,0,1,0,0,0,0,2,7,3,25,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,圣战纹章,30,0,1,0,0,0,860,50000,0,0,0,0,2,3,0,0,0,0,0,40,200000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,法神纹章,30,0,1,0,0,0,862,50000,0,0,0,0,0,0,2,3,0,0,0,40,200000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,天尊纹章,30,0,1,0,0,0,861,50000,0,0,0,0,0,0,0,0,2,3,0,40,200000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,天之裁决之杖,6,24,80,0,0,0,55,32000,0,0,0,0,1,33,0,0,0,0,0,30,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,天之骨玉权杖,6,28,20,0,0,0,89,18000,0,0,0,0,6,12,3,6,0,0,0,35,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,天之龙纹剑,5,25,40,0,0,0,56,22000,0,0,0,0,8,20,0,0,4,7,0,35,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,天之屠龙,5,26,99,0,0,0,57,33000,0,0,0,0,5,37,0,0,0,0,0,34,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,天之嗜魂法杖,6,27,26,0,0,0,58,10000,0,0,0,0,6,13,2,9,0,0,0,35,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,天之逍遥扇,5,33,45,0,0,0,71,30000,0,0,0,0,5,13,0,0,4,11,0,35,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,天之龙牙,5,31,25,0,0,0,69,28000,0,5,0,0,10,18,3,7,0,0,2,28,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,天之怒斩,5,32,85,0,0,0,70,35000,0,3,0,0,12,28,0,0,0,0,1,46,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,天之血饮,5,22,12,0,0,0,53,20000,0,5,0,0,6,16,3,6,0,0,2,27,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,天之圣战头盔,15,0,1,0,0,0,104,7000,5,5,2,3,0,1,0,0,0,0,1,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,天之圣战项链,20,0,1,0,0,0,229,7000,0,0,0,0,4,6,0,0,0,0,1,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,天之圣战手镯,26,0,1,0,0,0,196,7000,0,2,0,0,2,3,0,0,0,0,1,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,天之圣战戒指,22,0,1,0,0,0,147,7000,0,0,0,2,0,7,0,0,0,0,1,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,天之法神头盔,15,0,1,0,0,0,101,7000,4,5,1,2,0,0,0,1,0,0,2,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,天之法神项链,20,0,1,0,0,0,226,7000,1,2,0,0,0,0,1,9,0,0,2,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,天之法神手镯,26,0,1,0,0,0,197,7000,0,2,0,0,0,0,0,4,0,0,2,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,天之法神戒指,22,0,1,0,0,0,158,7000,0,0,0,1,0,0,1,7,0,0,2,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,天之天尊头盔,15,0,1,0,0,0,102,7000,4,5,1,2,0,0,0,0,0,1,3,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,天之天尊项链,20,0,1,0,0,0,234,7000,1,2,0,0,0,0,0,0,2,8,3,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,天之天尊手镯,26,0,1,0,0,0,195,7000,1,3,0,0,0,0,0,0,1,4,3,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,天之天尊戒指,22,0,1,0,0,0,157,7000,0,0,0,1,0,0,0,0,2,8,3,1,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,上古神甲(封),10,6,62,13,0,0,85,35000,5,13,4,7,1,2,0,0,0,0,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,上古宝甲(封),11,6,62,14,0,0,88,35000,5,13,4,7,1,2,0,0,0,0,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,上古披风(封),10,7,21,17,0,0,86,26000,4,10,4,6,0,0,2,5,0,0,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,上古羽衣(封),11,7,21,18,0,0,89,26000,4,10,4,6,0,0,2,5,0,0,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,上古道袍(封),10,8,37,9,0,0,87,30000,4,10,4,6,0,0,0,0,2,5,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,上古长袍(封),11,8,37,10,0,0,90,30000,4,10,4,6,0,0,0,0,2,5,0,40,35000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,荣誉勋章11号,30,0,1,0,0,0,393,50000,0,1,0,0,0,0,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,荣誉勋章12号,30,0,1,0,0,0,393,50000,0,0,0,1,0,0,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,荣誉勋章13号,30,0,1,0,0,0,393,50000,0,0,0,0,0,1,0,0,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,荣誉勋章14号,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,1,0,0,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,荣誉勋章15号,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,0,1,0,0,5000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
